"""Махнем!ru"" - поиск попутчиков",http://www.mahnem.ru/,"Поиск попутчиков в туры и походы. Общение, знакомства, рассказы туристов. Анкеты с фотографиями.",375
"Авессалом Подводный - астролог, эзотерик",http://www.podvodny.ru/,"Консультации, оздоровительные практики, обучение в школе ""Человек среди людей"". Тексты книг: эзотерическая, психологическая, астрологическая литература (платный доступ). Сведения об авторе.",375
"""Stalker - Shadow of Chernobyl"" - фан-сайт игры",http://www.stalker-portal.ru/,"Описание игрового мира. Персонажи, оружие, транспорт, артефакты и пр. Статьи, FAQ.",350
"""Overbetting.ru"" – азартные игры в интернете",http://www.overbetting.ru/,"Обзоры букмекерских контор, покер-румов, онлайн-казино и др. Отзывы игроков. Информация о текущих акциях, спецпредложениях, бонусах. Новости, анонсы турниров и т.д.",350
"""Антимульт"" - студия flash-анимации",http://www.antimult.ru/,"Создание анимационных клипов, мультфильмов, роликов (пропаганда, социальная и коммерческоая реклама). О студии и создании роликов, цены.",350
"""Чипижик"" - флеш-развлечения",http://chipigik.weles.ru/,"Собрание флеш-мультиков, роликов, открыток и приколов.",350
"""Epwr.ru"" - афоризмы и советы",http://www.epwr.ru/,"Сборники крылатых и кратких выражений, советов на разные случаи жизни, анекдотов и др.",350
"""Блог Бочарика""",http://bocharik.livejournal.com/,,350
"""Зрительные иллюзии и феномены""",http://www.psy.msu.ru/illusion,,350
"""Звездный мир"" - астрологический портал",http://www.astroworld.ru/,"Гороскопы, статьи и программы по астрологии и психологии. Астрологический форум. Обучение астрологии. Услуги и консультации астролога.",350
"""Астростар.ру"" - астрологический портал",http://www.astrostar.ru/,"Тематические онлайн-гороскопы, сонник, Таро-прогнозы, тесты. Статьи. Возможность платного заказа персонального гороскопа и гороскопа совместимости.",350
"""Ganjawars.ru"" - онлайн-игра в мафию",http://www.ganjawars.ru/,"Правила игры, описание возможностей, помощь начинающим. Форум.",325
"""Абсолютно бесполезный сайт"" - онлайн-кроссворды",http://absite.ru/,Классические и японские кроссворды; судоку. Кроссвордная рассылка. Анекдоты. Тесты и пр.,325
"""Зиланткон"" - конвент фантастики и ролевых игр",http://zilant.konvent.ru/,"Пресс-релиз конвента. Оргкомитет, регламент, заявки. Программа мероприятий. Информация о ярмарке. Клуб Зиланта: отчеты с прошедших игр, форум.",325
"""MMORPG.su"" - база знаний по онлайн-играм",http://www.mmorpg.su/,"Новости. Статьи и каталог с обзорами игр. Форумы: руководства, прохождения, полезные программы и др.",325
"""GotPS3""- неофициальный сайт Sony Playstation 3",http://gotps3.ru/,"Новости, статьи и обзоры игр и ""железа"" с комментариями. Скриншоты, бесплатный архив видео. Форум.",325
"""Музей советских игровых автоматов""",http://www.15kop.ru/,"Описание игровых машин, основные технические данные. Виды монет и жетонов. Правила к играм и флеш-версии к ним. Стоимость экскурсии, режим работы. Контактная информация.",325
"""Www.gamepost.ru"" - интернет-магазин видеоигр",http://www.gamepost.ru/,"Каталог компьютерных игр для ПК, игровых консолей Xbox 360, Nintendo Wii и пр. Цены. Условия оплаты и доставки. Игровые новости и новости магазина. Форум для общения с менеджерами магазина.",325
"""GTA.com.ua"" - игровой портал",http://gta.com.ua/,"Обсуждение GTA 5, GTA 4, GTA: San Andreas. Прохождение. Выбор моделей, модов, утилит, программ, карт, патчей.",325
"""PokerStar.net"" - бесплатная игра в покер",http://www.pokerstars.net/,"Возможность сыграть онлайн в ""Техасских Холдем"", ""Омаху"", ""Стад"" и др. разновидности покера на ""условные"" деньги. Правила, школа покера, дистрибутив клиентской программы, условия участия.",325
"""Островок"" - литературный сайт",http://www.ostrovok.de/,"Произведения классиков русской литературы, а также современных авторов и посетителей сайта. Анекдоты, шутки.",325
"""Creomania.com""",http://www.creomania.com/,"Креатив и фотожабы, пластилиновые комиксы, авторские flash-мультфильмы и др.",325
"""3 Поросёнка.ру"" - развлекательный портал",http://www.3porosenka.ru/,"Приколы, смешные картинки, анекдоты, афоризмы, секс-тест и др.",325
"""Пикап.ру"" - как соблазнить девушку",http://www.pickup.ru/,"Советы желающим познакомиться: чем привлечь, о чем разговаривать, как себя вести и пр. Тренинги, статьи, форум.",325
"""Autopeople.ru"" - автомобильная социальная сеть",http://www.autopeople.ru/,"Авторские тест-драйвы и видеоматериалы, автоновости. Объявления о продаже автомобилей. Справочник автофирм. Faq. Виртуальный гараж с фотографиями автомобилей пользователей. Форумы по моделям авто.",325
"""Мужской клуб"" - форум",http://www.men-s-club.ru/,"Форум о взаимоотношениях между людьми: дружба, любовь, знакомство, секс и др.",325
"""Битва экстрасенсов"" - телепроект",http://bitva.stb.ua/,Участники проекта. Жюри. Видео прошлых передач. Объявления о кастингах. Форум.,325
"""Башня Магов"" - новости мира непознанного",http://magictower.ru/,"Информация о магии и волшебстве: тексты книг, новости культурной жизни, статьи и пр. Форум, чат, справочник участников сообщества и пр. Ссылки, каталог по теме.",325
"""Magicwish.ru"" - сайт о позитивной психологии",http://www.magicwish.ru/,"Материалы о методиках и приёмах позитивной психологии (трансерфинг, симорон, фэн-шуй и др.). Интерактивные сервисы, онлайн-гадания, форум.",325
"""Cs-Hlds.ru"" - игровой портал по Counter-Strike",http://cs-hlds.ru/,"Создание, настройка и модификация сервера и клиента игры Counter-Strike 1.6. Плагины для модов, карты, русификация игры, спрайты, логотипы и пр.",300
"""GTA-Real.com"" - об игровой серии Grand Theft Auto",http://gta-real.com/,"Обзоры и прохождения игр, коллекции патчей, модификаций и читов. Видео и картинки от поклонников GTA. Форум.",300
"""Кроватка"" - чат",http://www.krovatka.ru/,,300
"""Autonews.ru"" - автопортал",http://www.autonews.ru/,"Автомобильные новости, статьи об автомобилях, каталог автомобилей, фотографии и сравнение. Справочник автосалонов, сервисов, страховых и лизинговых услуг, запчастей и аренды.",9600
"""Спорт-экспресс"" - спортивный портал",http://www.sport-express.ru/,"Освещение событий по всем видам спорта: новости, интервью, статьи, материалы газеты ""Спорт-Экспресс"". Фоторепортажи и видео. Онлайн-трансляции и результаты матчей.",6400
"""Луркоморье"" - неформальная энциклопедия",https://lurkmore.to/,Справочник интернет-субкультур: определения понятий и терминологии (свободное редактирование).,4500
"""Sportbox.ru"" - ежедневные новости спорта",http://news.sportbox.ru/,"Новости Олимпийских игр, чемпионатов мира и Европы по футболу, хоккею, баскетболу и др. видам спорта. Комментарии и интервью, общение с экспертами. Архив новостей.",4100
"""Mamba"" - бесплатная сеть знакомств",http://www.mamba.ru/,"Поиск новых знакомых с целью дружбы и серьёзных отношений, а также попутчиков. Возможность назначать свидания. Онлайн-игры, приложения для общения и флирта, рейтинг фотографий.",3000
"""Love planet"" - сайт знакомств",http://loveplanet.ru/,"Знакомства в России и за рубежом для переписки, поиска друзей, серьезных отношений и создания семьи.",2800
"""Ваш досуг"" - справочно-информационное издание",http://www.vashdosug.ru/,"Анонсы культурных мероприятий Москвы, Санкт-Петербурга и Ярославля. Афиши театров, кинотеатров, концертов и т.д. Рейтинги ресторанов. Список мест для отдыха в городе. Новости культурной жизни.",2700
"""Exler.ru"" - страница Алекса Экслера",http://exler.ru/,"Юмористические рассказы и повести автора, заметки о путешествиях, компьютерный юмор. Фотоальбом Экслера, подборка ссылок по различным темам, форум. Архив публикаций с января 1999 года.",2500
"""Авторевю"" - автомобильная газета",http://www.autoreview.ru/,"Марки автомобилей - история, технические характеристики, измерения показателей. Ссылки на производителей автомобильной продукции, координаты дилеров. Аксессуары и запчасти, архив с ноября 1996 года.",2500
"""MyLove.ru"" - сайт знакомств",http://mylove.ru/,"Поиск анкет юношей и девушек, рейтинг пользователей, онлайн-дневники, объявления о встрече.",2400
"""Игры 1C "" - новости компьютерных игр",http://games.1c.ru/,"Анонсы новых игр. База выпущенных игр (особенности, системные требования). Описание игр, находящихся в разработке. Адреса фирменных магазинов ""1С: Мультимедиа"". Форум. Информация для оптовиков.",2300
"""Фишки.нет"" - юмористический портал",http://fishki.net/,"Коллекция юмора, прикольных и эротических фотографий, программ, музыки и т.д.",2300
"""Alawar"" - портал казуальных игр",http://www.alawar.ru/,"Каталог бизнес-игр, искалок, стрелялок, головоломок и др. с описаниями и дистрибутивами. Коллекция онлайн-игр. Рейтинги, отзывы игроков.",2000
"""Дом солнца"" - эзотерический портал",http://www.sunhome.ru/,"Материалы о религиозных течениях, магии, психологии и философии и проч.",2000
"""Bash.org.ru"" - цитатник Рунета",http://bash.org.ru/,,1900
"""PlayGround.ru"" - игровой сервер",http://www.playground.ru/,"Новости игр, описания и советы по прохождению. Поиск по типу игры и названию. Демонстрационные ролики. Сервер Quake, Counter-Strike, Neverwinter Nights и др.",1800
"""1С-Софтклаб"" - дистрибьютор компьютерных игр",http://www.softclub.ru/,"Издание и продажа игр для PC, Xbox, PlayStation, Wii и т.д. Анонсы выхода игр от ""1С-СофтКлаб"". Интернет-магазин игр; форма для оформления предзаказа онлайн. Обзоры и рейтинги игр. Контакты.",1800
"""PlayStation"" - официальный сайт",http://ru.playstation.com/,"Описание моделей приставок, аксессуаров к ним, игр. Анонсы новинок. Адреса сертифицированных магазинов. Форум для фанатов. Блог разработчиков. Техническая поддержка, инструкции к приставкам.",1700
Авторский сайт Леонида Каганова,http://lleo.me/,"Все литературные произведения автора: юмор и серьёзная литература. Сценарии и песни в MP3 для телепередач ""О.С.П.-студия"", ""Назло рекордам"" и др. Программка, сочиняющая стихи. Дизайн, картинки автора.",1700
"""Триникси.ру"" - развлекательный портал",http://trinixy.ru/,"Смешные картинки и приколы, анекдоты и истории, flash-мультфильмы, видео и др.",1600
"""Экспресс-газета online"" - газета",http://www.eg.ru/,"Статьи развлекательного характера об известных людях (избранные материалы из ""Экспресс-газеты"" и ""Экспресс-газеты - Москва"").",1600
"""NextGame"" - интернет-магазин игровых приставок",http://nextgame.net/,"Продажа игровых приставок (Nintendo wii, Xbox, Playstation и др.), игр к ним и аксессуаров. Поиск игр по категориям и алфавиту. Цены. Информация о доставке и оплате.",1500
"""Акелла"" - компания-разработчик компьютерных игр",http://www.akella.com/,"Сведения о компании и ее продуктах: аркадных, логических, ролевых и др. играх. Конкурсы для любителей компьютерных игр. Розничный интернет-магазин.",1500
"""Bash.im"" - цитатник Рунета",http://bash.im/,,1500
"""WebПарк.ру"" - развлекательный портал",http://www.webpark.ru/,"Смешные картинки, фотографии девушек, ссылки и новости интернета.",1500
"""Yoki.Ru"" - развлекательный портал",http://www.yoki.ru/,"Статьи, новости и репортажи о моде и стиле, сексе, светской жизни звезд, необычных фактах и явлениях. Фотографии знаменитостей.",1500
"""Сплетник"" - блог со слухами о знаменитостях",http://www.spletnik.ru/,"Сплетни, новости и фотографии публичных персон.",1500
"""ЯПлакалъ"" - сообщество любителей развлечений",http://www.yaplakal.com/,"Приколы, картинки, анекдоты, юмор. Форум и блог.",1500
"""Игромания"" - журнал о компьютерных играх",http://www.igromania.ru/,Новости компьютерных игр. Статьи и содержание номеров журнала с 1997 г. Советы и коды геймерам. Календарь выхода игр. Форум. Информация об издании.,1400
Анекдоты из России,http://www.anekdot.ru/,"Cвежие анекдоты и истории, непристойные и смешные стишки, афоризмы, цитаты и карикатуры. Архив выпусков с возможностью поиска. Рейтинг и топ100. Коллекция ссылок на юмор в Сети.",1400
"""Armor Games"" - компания-разработчик онлайн-игр",http://armorgames.com/,"Каталог разработок: экшны, приключения, аркады, стрелялки, паззлы и др. Блог (на англ. яз.).",1400
"""Etoday"" - информационный интернет-журнал",http://www.etoday.ru/,"Интересные события из мира знаменитостей кино, музыки, моды и спорта; актуальные новости технологий и архитектуры, дизайна и рекламы.",1400
"""Сайт Лотоса"" - cовременная эзотерика",http://ariom.ru/,Собрание текстов (книги и статьи) по теме совершенствования человеческого сознания.,1400
"""Он и Она"" - интернет-секс-шоп",http://onona.ru/,"Продажа We-Vibe для партнеров, вибраторов, фаллоимитаторов, секс-кукол, БДСМ-наборов и др. Цены. Условия доставки и оплаты. Адреса магазинов.",1300
"""The Daily Telefrag"" - новости игровой индустрии",http://www.dtf.ru/,"Материалы для разработчиков и издателей игр: форумы, общение с звездами отечественного геймдева, материалы по гейм-дизайну, программированию игр, управлению командами разработчиков и др.",1300
"""MSN в России"" - информационный портал",http://ru.msn.com/,"Доступ к поиску в интернете и др. сервисам Microsoft. Новости, фотогалереи, видео, онлайн-концерты, рейтинги.",1300
"""Stopgame.ru"" - коды, секреты и прохождения игр",http://stopgame.ru/,Архив информации в помощь геймеру. Поиск кодов. Форум и пр.,1200
"""MayBe"" - сервер мобильных знакомств",http://www.maybe.ru/,База данных анкет девушек и парней (многие анкеты с фотографиями). Система поиска по базе. Поиск пары с помощью WAP-телефона. Коллекция приколов и смешных историй.,1200
"""Gamemag"" - новости из мира игр",http://gamemag.ru/,"Новости и аналитические материалы из мира компьютерных и консольных игр. Комиксы на игровую тематику, коды к играм, форум.",1100
"""Encounter"" - международная сеть городских игр",http://en.cx/,"Вводное описание игры: ночное ориентирование по городу, разгадывания головоломок, экстремальные и творческие фотоигры, поиск тайников и кладов и пр. Видеорепортажи. Ссылки на региональные игры. Форум.",1100
"""Союз КВН""",http://www.amik.ru/,История КВН. Информация о президенте и лигах КВН. Расписание игр. Список команд. Коллекция шуток и фотогалерея. Аудиотека. Форум.,1100
"""Копипаст.ру"" - юмористический портал",http://copypast.ru/,"Смешные фотографии, фотожабы, анекдоты, flash-игры и анимация. Форумы. Блоги и др.",1100
"""Vsexshop.ru"" - интернет-секс-шоп",http://vsexshop.ru/,"Иллюстрированный каталог товаров с описанием: интимные игрушки, косметика, белье, одежда и пр. Цены. Условия доставки и оплаты.",1100
"""Kanobu.ru"" - социальная сеть геймеров",http://kanobu.ru/,"Игровые новости, превью и обзоры. Видео из игр. Прохождения. Скачивание изображений. Рецензии на фильмы и книги. Комиксы. Блоги.",1000
"""GoHa.ru"" - игровой портал",http://www.goha.ru/,"Новости MMORPG, одиночных стратегий, ролевых игр, шутеров и аркад, а также мобильных игр различных жанров. Видеотрейлеры. Путеводители, медиа-архивы, патчи к играм.",1000
"""Бульвар Гордона"" - еженедельник светской хроники",http://www.bulvar.com.ua/,"Материалы свежего номера (последние события из мира шоу-бизнеса Украины, интервью и статьи о звездах эстрады, искусства, политики, науки, спорта). Архив выпусков с 2004 года. Сведения о подписке.",1000
"""GameTarget.Ru"" - портал про онлайн-игры",http://gametarget.ru/,"Каталог клиентских и браузерных игр. Новости, календарь выхода, статьи, руководства. Форум.",950
"""Дагестанская правда"" - республиканская газета",http://www.dagpravda.ru/,"Лента новостей. Публикации на тему политики, экономики, образования, спорта, культуры и т.д. Архив номеров. Поиск статей по авторам. Условия подписки.",950
"""Love radio"" - радиостанция",http://www.loveradio.ru/,"Новости радиостанции, сетка вещания, визитки программ, рассказы о ведущих. Онлайн-эфир.",950
"""Gamer-info.com"" - игровой портал",http://gamer-info.com/,"Новости игровой индустрии, анонсы новинок, авторские обзоры. База игр: описания, даты релизов, скриншоты, обои, видео. Рейтинги.",900
"""Cyberfight"" - новости киберспорта",http://www.cyberfight.ru/,"Информация о турнирах по сетевым экшен-играм. Архив демок, конфигов. Репортажи, интервью, статьи. Форум, чат.",900
"""MG News"" - новости игровой индустрии",http://mgnews.ru/,"Новости и обзоры игр для PC, Xbox 360 и PS3. Видеоролики и скриншоты.",900
"""3DNews"" - обзоры компьютерных игр",http://www.3dnews.ru/games,"Обзоры новинок компьютерных игр. Архив обзоров, интервью, статей, солюшенов к играм (с 1998 г.).",900
"""Пикабу.ру"" - развлекательное сообщество",http://pikabu.ru/,"Рассказы, интересные ссылки, фотографии, картинки и анекдоты, выбранные пользователями.",900
"""Ведомости.Пятница"" - приложение к ""Ведомостям""",http://friday.vedomosti.ru/,"Афиша и обзоры событий прошедшей недели: фильмов, спектаклей, концертов, выставок. Эксклюзивные интервью. Статьи о моде, еде, доме, путешествиях и т.д. в рубрике ""Стиль жизни"", а также об авто и проч.",900
"""Афоризмы - мудрость поколений""",http://www.aphorism.ru/,"Коллекция афоризмов на темы: алкоголизм, Америка и американцы, бабники, антисемитизм, брак, любовь и т.д. Поиск по темам и авторам (классики, политические деятели и др.).",850
"""Gama-Gama"" - интернет-магазин компьютерных игр",http://gama-gama.ru/,"Продажа игр для PC, Mac OS в электронном виде. Цены. Предзаказ. Правила продажи и оформления подписки.",850
"""Бугага.ру"" - сайт хорошего настроения",http://www.bugaga.ru/,"Занимательные новости. Истории, юмор, анекдоты, приколы. Игры. Стихи. Возможность публиковать свои новости.",850
"""Страна игр"" - журнал о компьютерных и видеоиграх",http://www.gameland.ru/,"Пополняющийся архив полезных материалов: демоверсии игр, хинты, обзоры и многое другое. Сведения об издательстве и других компьютерных журналах. Форум, чат.",800
"""Gamepark"" - интернет-магазин игровых приставок",http://www.gamepark.ru/,"Продажа игровых приставок Playstation2, Xbox и др., аксессуаров, видеоигр. Цены. Правила заказа в магазине; условия доставки. Контакты.",800
"""Nintendo"" - игровые приставки",http://www.nintendo.ru/,"Описание моделей приставок, аксессуаров и игр к ним. Анонсы новинок. Адреса торгующих магазинов. История компании. Контактная информация.",800
"""Круглосуточный сайт знакомств""",http://www.24open.ru/,"Анкеты, фотографии. WAP-версия сайта.",800
"""Ignio"" - гороскопы",http://www.ignio.com/,"Гороскопы по знакам Зодиака на текущий день, неделю, год. Юмористический и китайский гороскопы. Возможность бесплатно подписаться на получение ежедневного и еженедельного гороскопа на е-mail.",800
"""Помощник кроссвордиста""",http://www.krossw.ru/,Поиск слов для разгадывания кроссвордов. Списки слов по алфавиту и количеству букв.,750
"""Владимир Владимирович""",http://vladimir.vladimirovich.ru/,Истории о Владимирах и даже некоторых Владимировичах: ежедневные заметки про нашего президента.,750
"""Lmgtfy.com"" - шутка",http://lmgtfy.com/,"Если друг просит вас найти с сети Интернет что-либо, потому что он сам не может, помогите ему решить проблему при помощи этого шуточного сайта.",750
"""Дезинфо.нет"" - развлекательный блог",http://www.dezinfo.net/,"Подборки коллажей, забавных фотографий и видеороликов, курьёзных новостей и т.д.",750
"""Netlore"" - антология фольклора рунета",http://www.netlore.ru/,"Коллекция интернет-мемов, культовых шуток, популярных персонажей и личностей в сети, тем, картинок, фотожаб и пр.",750
"""Интеллектуальные развлечения""",http://log-in.ru/,"Коллекция оптических иллюзий, логических задач, интеллектуальных онлайн-игр и пр. Заметки о чудесном и интересном. Библиотека тематической литературы.",750
"""FogNews"" - сатирическое интернет-издание",http://fognews.ru/,"Сатирические публикации в жанрах памфлет, фельетон, карикатурный пастиш. Пародийные новости политики, спорта, культуры, вооруженных сил и т.д.",750
"""Ufolog.ru"" - эзотерический портал",http://www.ufolog.ru/,"Публикации об НЛО, тайнах истории, мистических явлениях. Фото- и видеоматериалы. Гадания, сонники, гороскопы на текущий день, неделю и месяц. Форум.",750
"""Free Online Games.com"" - портал онлайн-игр",http://www.freeonlinegames.com/,"Коллекция стрелялок, приключений, гонок, РПГ, а также игр других жанров.",700
"""GMbox.ru"" - игровой медиа-портал",http://gmbox.ru/,"Новости игровой индустрии, обзоры и рецензии. Трансляции и видеоревью. Рейтинги лучших игр. Бесплатные онлайн-игры. Форумы.",700
Блог Натальи Радуловой,http://radulova.livejournal.com/,,700
"""Карикатура.ру"" - каталог российской карикатуры",http://caricatura.ru/,Cобрание лучших карикатур современных российских художников-карикатуристов (ежедневное пополнение коллекции). Информация о всех событиях в мире карикатуры. Рейтинги популярности.,700
Официальный сайт Виктора Шендеровича,http://www.shender.ru/,"Тексты книг, публицистика, ""шендевры"", интервью. ""Плавленый сырок"" - текстовый вариант программы и аудиофайл. Иллюстрации.",700
"""Spynet.ru"" - развлекательный портал",http://spynet.ru/,"Смешные фотографии, анекдоты, видеоприколы, игры, эротика и др.",700
"""Зачарованный мир"" - каталог веб-ресурсов",http://mystworld.ru/,"Каталог ресурсов интернета, посвящённых непознанному: гипноз, духи, мистика, символы, магия, философия и пр.",700
"""1С Интерес"" - сеть мультимедийных супермаркетов",http://www.1c-interes.ru/,"Интернет-магазин компьютерных и приставочных игр, программ, фильмов, музыки, книг. Способы оплаты и доставки. Скидки и специальные акции. Адреса магазинов.",650
"""Кроссворд-кафе"" - материалы для кроссвордистов",http://www.c-cafe.ru/,"Электронные варианты сканвордов, тематических и классических кроссвордов. Краткие биографии знаменитых людей. Анекдоты. Онлайн-энциклопедии и словари.",650
"""Mygames.ru"" - база флеш-игр",http://mygames.ru/,"Игры различной тематики с описанием: гонки, спортивные, логические, стрельба и пр. Рейтинг.",650
"""Goha.ru"" - форум о ролевых компьютерных играх",http://forums.goha.ru/,"Обсуждение World of Warcraft, Lineage 2 и др. многопользовательских игр. Статьи и обзоры, написанные игроками.",650
"""Крутомер.ru"" - клуб бесплатных знакомств",http://www.krutomer.ru/,"База анкет мужчин и женщин. Возможность поиска партнера и встреч, размещения фотографий, ведения дневников.",650
"""Kamrad.ru"" - форумы о компьютерных играх",http://kamrad.ru/,"Обсуждение игр различных жанров, советы, общение. Текстовые онлайн-партии. Разговоры на пр. темы.",650
Михаил Жванецкий - официальный сайт сатирика,http://www.jvanetsky.ru/,"Анонсы выступлений. Подборка творческих работ: рассказы, скетчи, звуковые файлы, видеофрагменты. Интервью из прессы. Фотоальбом. Биография.",650
"""Блог Михаила Задорнова""",http://mzadornov.livejournal.com/,,650
"""Мосигра"" - интернет-магазин настольных игр",http://www.mosigra.ru/,"Каталог головоломок, логических, экономических, стратегических и др. игр. Описания и правила игр, возможность оставить отзыв. Информация о доставке, скидках.",600
"""Дамочка.ру"" - знакомства",http://damochka.ru/,"Увлекательные знакомства, каталог анкет с фотографиями.",600
"""Попутчик.ру""- поиск попутчика",http://www.poputchik.ru/,"Поиск попутчиков в поездки и путешествия по стране, Москве и Санкт-Петербургу, за рубеж. Обсуждения.",600
"""Dating.Ru"" - частные объявления о знакомствах",http://dating.ru/,"Объявления о знакомстве с фотографиями. Поиск по городу, полу, возрасту, новые поступления. Подписка на рассылку. Форум.",600
"""Васи.нет"" - развлекательный портал",http://vasi.net/,"Видео, фотоприколы, flash-игры, анекдоты, картинки, эротические фотографии и др.",600
"""X-Libri"" - информационный портал",http://www.x-libri.ru/,"Библиотека книг и статей об уфологии, аномальных явлениях и т.п.",600
"""Тайна имени"" - эзотерический портал",http://to-name.ru/,"Значения имен, отчеств и фамилий, информация о знаменитых тезках Приметы. Тесты и гадания. Гороскопы. Статьи по нумерологии.",600
"""Dozor"" - экстремальная игра",http://www.dzzzr.ru/,Описание и правила интерактивной игры. Список городов участников и команд. Анонс предстоящих и архив прошедших игр.,550
"""Карта средств массовой информации России""",http://www.karta-smi.ru/,"База данных СМИ (журналов, газет, телекомпаний, радиостанций и проч.): аннотации, периодичность, контакты и др. Обзор новинок. Сведения о событиях. Анонсы конкурсов.",550
"""Absolute games"" - обсуждение компьютерных игр",http://forums.ag.ru/,,550
"""Задорнов.net""",http://zadornov.net/,"Афиша выступлений. Биография. Записная книжка, рассказы, интервью. Библиография.",550
"""Zoopicture"" - забавные фото и видео животных",http://www.zoopicture.ru/,"Коллекция смешных фотографий и видеороликов с кошками, собаками и др. животными; фотоприколы.",550
"""CarambaTV"" - смешные видеоролики",http://carambatv.ru/,"Возможность смотреть и комментировать видеоролики, а также присылать собственное творчество.",550
"""Love.Ru"" - сервер знакомств",http://love.ru/,"База анкет с системой поиска по возрасту, знаку зодиака, наличию фотографии и др. параметрам. Астрологический прогноз от Павла Глобы.",550
"""eDarling"" - знакомства для серьёзных отношений",http://www.edarling.ru/,"Международный сервис знакомств с проверкой подлинности профилей и защитой данных. Подбор партнёра по совместимости, интересам, жизненным ценностям, образованию. Онлайн-советчик.",550
"""Jamendo"" - музыкальная платформа и сообщество",https://www.jamendo.com/,"Слушатели могут легально и бесплатно слушать и скачивать музыку, создавать плейлисты и делиться ими с другими участниками, а исполнители - загружать свои альбомы. Форумы, рецензии.",550
"""Секретные материалы России"" - интернет-издание",http://www.informacia.ru/,"Ежедневное информационно-аналитическое издание публикует материалы о самых известных людях, обзоры самых заметных событий, компромат, экспертизу товаров и др.",550
"""Белые Облака"" - магазин и культурный центр",http://clouds.ru/,"Афиша событий. Статьи и книги по эзотерике, мирозданию, религии, духовной литературе, медитации и пр. Форум и блоги. Фотогалерея. Адрес.",550
"""Imeet.ru"" - сервер знакомств",http://www.imeet.ru/,База анкет девушек и мужчин. Фотоальбом с рейтингом и голосованием. Статьи о знакомствах.,500
"""Игромания"" - форум для геймеров",http://forum.igromania.ru/,"Обсуждение компьютерных и консольных игр, программного обеспечения, комментарии к новостям игровой индустрии и пр.",500
"""Citaty.info"" - сборник цитат и афоризмов",http://citaty.info/,"Цитаты из фильмов, песен, игр, книг и пр. Коллекция афоризмов.",500
"""КВН для всех"" - юмористический сайт",http://kvnru.ru/,"Новости, объявления и публикации на тему КВН для игроков и любителей.",500
"""Юмор каждый день""",http://www.korova.ru/humor,"Ежедневно пополняемая база юмора и приколов - картинки, тексты, анекдоты, флэшки, мувики.",500
"""Aquarun"" - астропсихологический сервер",http://www.aquarun.ru/,"Астрологические прогнозы. Подборка материалов по астрологии, психологии, педагогике и др.",500
"""Лучшие компьютерные игры""",http://www.lki.ru/,"Руководства и прохождения по компьютерным играм, советы мастеров. Условия подписки. Статьи свежего номера и архив материалов. Форум.",475
"""Gameworld.kz"" - игровой портал",http://www.gameworld.kz/,Новости киберспорта в Казахстане. Результаты соревнований. Каталог флеш-игр. Форум.,475
"""Romanticcollection.ru"" - о любви",http://www.romanticcollection.ru/,"Открытки, истории, советы, общение. Картинки, мелодии, игры для мобильных телефонов.",475
"""Юмор FM"" - радиостанция",http://www.veseloeradio.ru/,"Обзор программ, события. Анекдоты, форумы, фотоприколы, детские высказывания и пр. Онлайн-эфир. Контакты.",475
"""Анекдоты на bigmir)net""",http://prikol.bigmir.net/,,475
"""Tabor.ru"" - сайт знакомств",http://tabor.ru/,База анкет юношей и девушек с фотографиями. Поиск пользователей по заданным параметрам. Возможность подключить дополнительные сервисы.,475
"""Badoo"" - международная социальная сеть знакомств",http://badoo.com/,"Поиск анкет по цели знакомства, полу и возрасту. Возможность общаться с друзьями, обмениваться с ними фотографиями и видео.",475
"""Poppersmag.com"" - интернет-аптека для мужчин",http://www.poppersmag.com/,"Продажа дженериков ""Виагры"", ""Сиалис"", ""Левитры"" и др. препаратов для повышения потенции и продления полового акта. Условия оплаты и доставки.",475
"""Sonnik-online.net"" - сонники и гороскопы",http://www.sonnik-online.net/,"Подборка популярных сонников поиском по словам. Описание знаков Зодиака, гороскопы на день, неделю, месяц и год, в т.ч. тематические.",475
"""Играй.ру""- сайт о PC-играх и локализациях",http://www.igray.ru/,"Новости. Регулярные обзоры, превью, статьи. Форумы. Ссылки для покупки игр.",450
"""Страница о Любви и Ненависти"" - форумы и чаты",http://www.lovehate.ru/,"Представлен список тем для обсуждения: музыка, политика, образование, компьютеры, страны и города, спорт. Чат.",450
"""Меридиан"" - гороскопы и сонники",http://www.astromeridian.ru/,"Гороскоп на текущий день и месяц для знаков Зодиака. Сонники Миллера, Фрейда, Ванги и др. Значения имени, магия, лунный календарь. Виртуальные гадания. Информация о платных услугах.",450
"""Lossofsoul.com"" - статьи о смысле жизни",http://www.lossofsoul.com/,"Проект помощи по выходу из депрессии, стресса. Статьи о составляющих жизни: религии, великие люди, философия и пр. Выдержки из книг и писем.",450
"""Prikol.I.ua"" - юмористический портал",http://prikol.i.ua/,"Анекдоты, картинки, истории, видеоролики и пр.",450
"""Афоризмы - энциклопедия мудрости""",http://www.foxdesign.ru/aphorism,"Цитаты, пословицы, афоризмы классиков и современников, философов и мудрецов. Высказывания из кинофильмов и книг, детские афоризмы.",450
"""Планета Small Bay"" - арт-портал",http://smallbay.ru/,"Фотографии работ великих мастеров живописи и скульптуры, шедевров архитектуры и пр. Статьи. Электронная библиотека. Магические манускрипты и рукописи. Астрологические пророчества и гороскопы.",450
